EmployeeID,Age,Attrition,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
3052,31,No,Research & Development,3,Life Sciences,Male,4,Human Resources,Single,28670,0,Y,24,8,0,3,5,2,2,2
3053,21,Yes,Human Resources,2,Human Resources,Male,1,Laboratory Technician,Single,53730,1,Y,12,8,1,1,2,1,0,0
3054,29,No,Research & Development,3,Life Sciences,Female,2,Research Director,Single,66670,9,Y,12,8,1,6,6,3,1,2
3055,35,No,Research & Development,3,Life Sciences,Female,3,Sales Executive,Single,50030,9,Y,15,8,0,10,2,1,0,0
3056,27,No,Sales,3,Life Sciences,Male,1,Sales Executive,Divorced,23670,1,Y,12,8,1,5,2,5,0,4
3057,28,No,Research & Development,2,Medical,Male,3,Manager,Single,28580,1,Y,12,8,0,7,2,7,0,7
3058,49,No,Sales,3,Technical Degree,Male,2,Manufacturing Director,Single,52040,8,Y,14,8,1,26,3,5,0,0
3059,51,No,Research & Development,2,Life Sciences,Male,1,Sales Executive,Married,41050,4,Y,22,8,1,18,2,7,0,7
3060,36,No,Sales,2,Life Sciences,Male,1,Sales Executive,Married,96790,4,Y,12,8,0,6,1,2,2,2
3061,34,Yes,Research & Development,3,Life Sciences,Male,1,Sales Representative,Single,56170,8,Y,25,8,1,9,3,5,0,4
3062,55,No,Sales,3,Marketing,Male,1,Laboratory Technician,Single,104480,2,Y,13,8,0,30,3,5,1,2
3063,24,No,Research & Development,3,Life Sciences,Female,5,Manager,Divorced,28970,1,Y,18,8,3,5,4,5,0,3
3064,30,No,Research & Development,3,Life Sciences,Female,2,Manager,Married,59680,NA,Y,13,8,0,1,3,1,0,0
3065,26,Yes,Sales,3,Life Sciences,Male,2,Manager,Single,75100,0,Y,18,8,3,7,3,6,0,4
3066,22,No,Research & Development,5,Other,Male,1,Research Scientist,Married,29910,1,Y,19,8,2,2,3,2,1,2
3067,36,No,Research & Development,3,Medical,Female,5,Healthcare Representative,Married,196360,1,Y,12,8,1,10,3,10,9,0
3068,30,Yes,Sales,2,Marketing,Male,3,Research Scientist,Single,11290,9,Y,19,8,0,3,2,1,0,0
3069,37,No,Research & Development,1,Technical Degree,Male,1,Sales Executive,Divorced,133410,1,Y,14,8,1,18,3,18,12,17
3070,40,No,Research & Development,2,Medical,Male,3,Research Scientist,Divorced,43320,7,Y,14,8,2,8,3,5,1,3
3071,42,No,Research & Development,3,Medical,Female,4,Manager,Divorced,110310,3,Y,12,8,1,8,2,5,1,2
3072,37,No,Sales,1,Marketing,Male,3,Sales Executive,Single,44400,2,Y,11,8,1,18,3,1,0,1
3073,43,No,Sales,2,Life Sciences,Female,1,Sales Executive,Divorced,46170,1,Y,11,8,0,25,2,25,3,9
3074,40,No,Sales,2,Life Sciences,Female,1,Laboratory Technician,Married,26470,6,Y,13,8,0,20,2,1,0,0
3075,54,No,Human Resources,3,Life Sciences,Female,2,Manufacturing Director,Married,63230,4,Y,23,8,1,24,2,4,1,2
3076,34,No,Research & Development,3,Medical,Male,1,Laboratory Technician,Married,56770,9,Y,20,8,1,6,3,3,1,2
3077,31,No,Research & Development,4,Life Sciences,Male,3,Sales Executive,Married,21870,1,Y,15,8,1,13,2,13,3,12
3078,43,No,Sales,3,Life Sciences,Female,1,Manufacturing Director,Married,37480,7,Y,14,8,2,8,3,3,1,2
3079,43,No,Sales,4,Life Sciences,Male,2,Sales Representative,Divorced,39770,4,Y,18,8,1,8,3,5,0,2
3080,25,No,Human Resources,2,Human Resources,Male,1,Manufacturing Director,Single,86330,1,Y,19,8,1,5,2,5,1,3
3081,37,No,Research & Development,3,Medical,Male,3,Laboratory Technician,Married,20080,3,Y,22,8,0,15,5,13,10,7
3082,31,No,Research & Development,1,Medical,Male,3,Laboratory Technician,Married,44400,1,Y,13,8,1,4,2,4,3,2
3083,39,No,Research & Development,4,Technical Degree,Female,1,Sales Executive,Divorced,30670,1,Y,20,8,1,21,5,21,1,6
3084,56,No,Research & Development,4,Life Sciences,Female,3,Sales Executive,Married,53210,9,Y,14,8,0,36,1,7,7,7
3085,30,No,Sales,4,Medical,Female,2,Manufacturing Director,Single,54100,0,Y,17,8,1,6,2,5,4,4
3086,41,No,Research & Development,3,Technical Degree,Female,3,Research Scientist,Married,27820,1,Y,14,8,0,10,2,10,0,7
3087,28,No,Research & Development,3,Medical,Male,3,Healthcare Representative,Divorced,119570,1,Y,13,8,0,10,2,10,1,8
3088,25,Yes,Research & Development,2,Life Sciences,Female,3,Laboratory Technician,Married,26600,5,Y,13,8,0,6,3,2,0,2
3089,52,No,Research & Development,2,Life Sciences,Female,2,Sales Representative,Married,33750,2,Y,21,8,0,28,2,5,0,4
3090,45,No,Research & Development,3,Medical,Female,1,Sales Executive,Married,50980,3,Y,14,8,1,8,4,2,0,2
3091,52,No,Research & Development,3,Medical,Male,2,Research Scientist,Married,48780,2,Y,11,8,1,31,3,5,1,4
3092,42,No,Sales,3,Marketing,Female,2,Healthcare Representative,Divorced,28370,2,Y,13,8,1,19,0,5,0,2
3093,30,No,Sales,3,Marketing,Male,1,Sales Executive,Single,24060,2,Y,20,8,1,11,5,5,0,2
3094,60,No,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Married,22690,5,Y,18,8,1,33,4,29,11,10
3095,46,No,Sales,4,Marketing,Female,1,Sales Executive,Divorced,41080,2,Y,14,8,0,19,5,10,0,8
3096,42,No,Research & Development,4,Technical Degree,Male,4,Sales Executive,Married,132060,0,Y,13,8,2,7,2,6,0,4
3097,24,Yes,Research & Development,2,Medical,Male,1,Research Scientist,Single,104220,1,Y,17,8,1,6,0,5,1,4
3098,34,Yes,Research & Development,3,Medical,Male,2,Research Scientist,Divorced,137440,0,Y,20,8,1,3,3,2,1,0
3099,38,No,Sales,3,Marketing,Female,2,Sales Executive,Married,49070,1,Y,11,8,1,1,3,1,0,0
3100,40,No,Sales,4,Marketing,Female,1,Sales Executive,Married,34820,0,Y,18,8,1,21,2,20,1,12
3101,26,No,Research & Development,2,Medical,Female,4,Healthcare Representative,Divorced,24360,1,Y,24,8,0,3,2,3,0,2
3102,30,No,Research & Development,3,Medical,Female,2,Sales Executive,Married,23800,4,Y,18,8,3,9,2,5,1,4
3103,29,No,Research & Development,3,Medical,Female,3,Manufacturing Director,Married,194310,1,Y,11,8,0,10,3,10,0,7
3104,29,Yes,Research & Development,4,Life Sciences,Male,3,Research Scientist,Married,17900,5,Y,16,8,1,6,4,2,1,1
3105,19,Yes,Research & Development,3,Medical,Male,1,Sales Executive,Single,76440,1,Y,15,8,2,1,2,1,0,0
3106,30,No,Research & Development,4,Life Sciences,Female,3,Research Scientist,Married,51310,0,Y,15,8,1,10,2,9,7,8
3107,57,No,Research & Development,2,Life Sciences,Male,4,Research Scientist,Divorced,63060,3,Y,12,8,1,32,3,1,0,0
3108,50,No,Sales,4,Life Sciences,Female,3,Manager,Married,47870,0,Y,12,8,0,28,3,27,15,7
3109,30,No,Sales,2,Life Sciences,Male,3,Laboratory Technician,Single,188800,0,Y,22,8,1,12,3,11,6,7
3110,60,No,Research & Development,3,Life Sciences,Female,4,Laboratory Technician,Married,23390,4,Y,20,8,0,22,4,18,13,11
3111,47,No,Research & Development,3,Technical Degree,Male,5,Manufacturing Director,Divorced,135700,5,Y,16,8,2,20,2,5,0,4
3112,46,No,Sales,1,Technical Degree,Male,1,Laboratory Technician,Married,67120,6,Y,21,8,1,26,3,3,0,1
3113,35,No,Research & Development,2,Medical,Female,2,Laboratory Technician,Single,54060,0,Y,12,8,1,6,2,5,4,3
3114,54,No,Research & Development,4,Medical,Male,2,Human Resources,Single,89380,7,Y,11,8,3,19,2,1,0,0
3115,34,No,Sales,2,Life Sciences,Male,1,Laboratory Technician,Divorced,24390,3,Y,11,8,2,14,2,7,5,7
3116,46,No,Research & Development,3,Life Sciences,Male,1,Healthcare Representative,Married,88370,2,Y,18,8,0,15,3,3,1,2
3117,31,No,Research & Development,3,Life Sciences,Male,2,Research Director,Divorced,53430,1,Y,14,8,1,13,3,13,0,8
3118,33,Yes,Research & Development,3,Life Sciences,Female,4,Research Director,Married,67280,7,Y,22,8,0,15,2,7,7,7
3119,33,Yes,Sales,4,Marketing,Male,2,Research Director,Divorced,66520,7,Y,25,8,0,8,5,4,1,3
3120,30,No,Research & Development,3,Life Sciences,Male,1,Sales Executive,Single,48500,0,Y,12,8,1,4,4,3,1,2
3121,35,No,Research & Development,2,Medical,Female,2,Sales Representative,Married,28090,4,Y,23,8,1,NA,2,8,0,0
3122,31,Yes,Research & Development,2,Medical,Female,2,Sales Executive,Married,56890,3,Y,15,8,2,12,2,1,0,0
3123,34,Yes,Sales,1,Marketing,Male,1,Research Director,Divorced,20010,9,Y,22,8,1,11,5,3,0,2
3124,42,No,Research & Development,4,Medical,Female,1,Research Scientist,Married,29770,4,Y,15,8,3,8,3,2,2,0
3125,36,No,Research & Development,4,Medical,Male,1,Research Scientist,Single,40250,1,Y,11,8,0,10,3,10,9,7
3126,22,Yes,Research & Development,3,Medical,Female,2,Laboratory Technician,Single,37850,5,Y,13,8,2,4,2,2,1,2
3127,48,No,Research & Development,3,Medical,Male,1,Laboratory Technician,Married,108540,2,Y,14,8,1,14,6,9,6,7
3128,55,No,Research & Development,3,Medical,Female,1,Sales Executive,Single,120310,3,Y,11,8,0,37,5,10,7,7
3129,41,No,Research & Development,2,Life Sciences,Female,2,Research Scientist,Single,99360,7,Y,17,8,1,16,2,14,1,10
3130,35,No,Research & Development,3,Medical,Female,1,Sales Representative,Married,29660,9,Y,18,8,0,15,2,11,6,9
3131,40,No,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Single,25710,7,Y,14,8,0,22,1,20,5,13
3132,39,No,Research & Development,1,Medical,Male,1,Research Scientist,Married,99910,1,Y,16,8,1,8,3,8,0,7
3133,31,No,Research & Development,4,Life Sciences,Male,3,Research Director,Single,61420,4,Y,13,8,2,10,2,6,0,5
3134,42,No,Research & Development,3,Medical,Male,3,Sales Executive,Married,53900,1,Y,14,8,0,10,3,10,5,8
3135,45,No,Research & Development,1,Medical,Female,4,Sales Executive,Married,44040,0,Y,23,8,0,9,2,8,3,7
3136,26,Yes,Research & Development,1,Life Sciences,Female,2,Laboratory Technician,Divorced,59930,0,Y,12,8,0,8,3,7,1,0
3137,29,No,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,51300,4,Y,11,8,0,8,3,3,1,2
3138,33,No,Research & Development,3,Medical,Female,1,Laboratory Technician,Divorced,20900,4,Y,16,8,0,10,2,6,0,5
3139,31,No,Research & Development,4,Life Sciences,Female,1,Sales Executive,Divorced,29090,9,Y,14,8,2,10,2,5,0,1
3140,18,Yes,Research & Development,3,Technical Degree,Male,1,Sales Executive,Single,34680,1,Y,18,8,2,0,4,0,0,0
3141,40,No,Research & Development,4,Technical Degree,Female,2,Laboratory Technician,Divorced,30680,3,Y,19,8,0,20,3,1,0,1
3142,41,No,Research & Development,3,Life Sciences,Male,2,Manufacturing Director,Single,26700,2,Y,15,8,2,10,2,8,0,7
3143,26,No,Research & Development,4,Medical,Male,3,Healthcare Representative,Divorced,26930,5,Y,17,8,3,8,3,0,0,0
3144,35,No,Research & Development,4,Medical,Male,2,Human Resources,Single,95260,1,Y,15,8,0,5,2,5,0,3
3145,34,No,Research & Development,3,Medical,Male,1,Laboratory Technician,Single,52370,1,Y,19,8,1,10,3,10,5,7
3146,26,Yes,Sales,3,Marketing,Female,2,Manufacturing Director,Single,24260,1,Y,22,8,0,1,3,1,0,0
3147,37,No,Research & Development,1,Life Sciences,Male,1,Sales Executive,Single,41930,4,Y,16,8,1,12,5,6,1,2
3148,46,No,Research & Development,1,Medical,Male,5,Human Resources,Married,29110,5,Y,13,8,0,28,3,2,1,2
3149,41,No,Research & Development,1,Life Sciences,Male,1,Research Director,Married,26610,7,Y,14,8,1,22,2,18,11,8
3150,37,No,Research & Development,2,Medical,Male,1,Sales Executive,Divorced,20280,1,Y,16,8,1,9,3,9,7,7
3151,52,No,Sales,1,Medical,Male,1,Laboratory Technician,Divorced,99800,3,Y,11,8,1,18,2,10,6,9
3152,32,Yes,Research & Development,2,Life Sciences,Female,2,Research Director,Married,32980,8,Y,22,8,0,6,4,4,1,2
3153,24,No,Sales,3,Life Sciences,Female,1,Healthcare Representative,Married,29350,0,Y,14,8,2,3,5,2,2,1
3154,38,No,Research & Development,3,Life Sciences,Female,1,Research Scientist,Married,154270,3,Y,16,8,1,18,2,1,0,0
3155,37,No,Research & Development,4,Technical Degree,Female,5,Research Scientist,Married,39440,6,Y,11,8,2,8,3,6,4,3
3156,49,No,Sales,1,Life Sciences,Male,1,Sales Executive,Divorced,40110,1,Y,18,8,2,31,2,31,0,9
3157,24,No,Sales,3,Marketing,Female,1,Sales Executive,Married,34070,1,Y,15,8,2,6,2,6,1,4
3158,26,No,Research & Development,4,Technical Degree,Female,4,Sales Executive,Married,119940,1,Y,14,8,1,6,6,5,1,4
3159,24,No,Sales,3,Medical,Female,1,Laboratory Technician,Married,12320,1,Y,12,8,0,1,4,1,0,0
3160,50,No,Sales,2,Marketing,Male,1,Sales Executive,Married,29600,1,Y,14,8,3,32,2,32,10,7
3161,25,No,Research & Development,3,Life Sciences,Male,1,Research Scientist,Married,190940,1,Y,16,8,0,7,3,7,0,6
3162,24,Yes,Research & Development,3,Medical,Male,2,Research Scientist,Married,39190,1,Y,21,8,0,6,3,6,1,2
3163,30,Yes,Research & Development,3,Other,Male,2,Healthcare Representative,Married,68250,1,Y,14,8,0,1,2,1,0,0
3164,34,No,Sales,2,Life Sciences,Male,4,Research Director,Married,102480,1,Y,12,8,1,6,4,6,1,3
3165,31,Yes,Research & Development,1,Medical,Female,1,Sales Representative,Divorced,189470,2,Y,12,8,2,9,2,3,1,2
3166,35,No,Research & Development,3,Life Sciences,Female,5,Sales Executive,Single,24960,4,Y,17,8,3,9,3,3,0,2
3167,31,No,Sales,3,Marketing,Female,2,Sales Executive,Divorced,64650,4,Y,17,8,0,13,3,7,5,7
3168,27,No,Sales,4,Medical,Male,1,Sales Representative,Divorced,22060,0,Y,14,8,1,6,4,5,0,3
3169,37,No,Sales,4,Marketing,Female,2,Laboratory Technician,Married,20860,4,Y,14,8,0,17,3,3,1,0
3170,20,No,Research & Development,4,Medical,Female,1,Sales Representative,Single,22930,1,Y,13,8,2,1,3,1,0,0
3171,42,No,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,26450,1,Y,15,8,0,10,5,10,2,2
3172,43,No,Research & Development,5,Technical Degree,Female,2,Sales Executive,Divorced,26830,4,Y,11,8,0,21,3,1,0,0
3173,38,No,Human Resources,4,Medical,Male,1,Human Resources,Single,20140,3,Y,17,8,1,8,5,0,0,0
3174,43,No,Sales,3,Medical,Female,2,Healthcare Representative,Divorced,34190,3,Y,11,8,1,10,5,8,4,7
3175,48,No,Research & Development,1,Medical,Male,2,Laboratory Technician,Married,53760,7,Y,13,8,1,21,3,3,0,2
3176,44,No,Sales,4,Marketing,Male,2,Sales Executive,Single,19510,4,Y,22,8,3,10,4,2,0,2
3177,34,No,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,Divorced,23410,1,Y,20,8,2,8,3,8,0,6
3178,27,Yes,Sales,3,Life Sciences,Male,2,Research Scientist,Divorced,22930,0,Y,18,8,0,5,0,4,0,2
3179,21,No,Sales,2,Life Sciences,Male,3,Sales Executive,Single,87260,1,Y,11,8,1,3,2,3,1,2
3180,44,No,Research & Development,2,Life Sciences,Male,1,Laboratory Technician,Married,40110,4,Y,14,8,1,26,2,2,0,1
3181,22,No,Research & Development,2,Medical,Female,2,Laboratory Technician,Married,195450,0,Y,14,8,0,3,3,2,2,2
3182,33,No,Sales,4,Marketing,Female,2,Manufacturing Director,Divorced,45680,0,Y,18,8,1,6,2,5,1,2
3183,32,No,Research & Development,1,Life Sciences,Female,1,Healthcare Representative,Married,30220,1,Y,16,8,1,6,3,6,0,5
3184,30,No,Research & Development,5,Technical Degree,Male,3,Manager,Divorced,57720,1,Y,17,8,0,1,3,1,0,0
3185,53,No,Research & Development,3,Other,Female,3,Manager,Single,22690,7,Y,11,8,1,18,2,14,8,10
3186,34,No,Research & Development,5,Medical,Male,1,Research Scientist,Married,53810,1,Y,12,8,0,10,0,10,8,8
3187,45,Yes,Research & Development,4,Life Sciences,Male,3,Research Director,Married,34410,2,Y,13,8,1,5,5,1,0,0
3188,26,No,Research & Development,2,Life Sciences,Male,1,Manufacturing Director,Married,54540,1,Y,13,8,1,3,5,3,0,2
3189,37,No,Research & Development,3,Medical,Male,1,Manager,Married,98840,1,Y,14,8,0,10,3,10,7,8
3190,29,No,Research & Development,3,Life Sciences,Female,1,Healthcare Representative,Married,41570,1,Y,17,8,3,6,2,6,1,2
3191,35,No,Research & Development,5,Medical,Female,4,Laboratory Technician,Single,134580,1,Y,11,8,0,17,3,17,11,8
3192,33,No,Research & Development,3,Technical Degree,Male,2,Laboratory Technician,Divorced,90690,3,Y,25,8,1,15,3,13,4,7
3193,54,No,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,40140,2,Y,19,8,1,16,4,9,7,1
3194,36,No,Research & Development,3,Life Sciences,Male,2,Research Scientist,Divorced,59150,2,Y,13,8,1,13,3,3,0,2
3195,27,No,Sales,3,Marketing,Male,5,Research Director,Single,59930,0,Y,14,8,1,5,3,4,1,1
3196,20,Yes,Research & Development,3,Life Sciences,Male,5,Sales Representative,Single,61620,1,Y,12,8,3,1,2,1,1,1
3197,33,Yes,Research & Development,4,Medical,Female,1,Laboratory Technician,Single,24060,1,Y,11,8,0,10,3,10,9,7
3198,35,No,Research & Development,1,Medical,Male,1,Research Scientist,Married,187400,1,Y,19,8,1,1,2,1,0,0
3199,23,No,Research & Development,3,Life Sciences,Male,1,Healthcare Representative,Married,76370,2,Y,11,8,1,5,3,3,0,2
3200,25,No,Research & Development,3,Medical,Male,2,Manufacturing Director,Married,100960,0,Y,11,8,1,4,3,3,1,2
3201,38,No,Research & Development,3,Life Sciences,Male,5,Research Scientist,Single,147560,0,Y,20,8,1,8,3,7,0,5
3202,29,No,Sales,4,Life Sciences,Male,4,Healthcare Representative,Divorced,64990,1,Y,18,8,3,10,3,10,2,8
3203,48,No,Research & Development,3,Technical Degree,Male,1,Sales Executive,Married,97240,3,Y,13,8,0,12,2,2,2,2
3204,27,No,Sales,3,Technical Degree,Male,5,Laboratory Technician,Divorced,21940,1,Y,12,8,0,6,5,6,0,4
3205,37,No,Research & Development,3,Life Sciences,Male,3,Manager,Single,33880,3,Y,11,8,0,4,2,1,0,0
3206,50,No,Sales,3,Medical,Male,1,Laboratory Technician,Married,54730,1,Y,19,8,1,20,2,20,3,8
3207,34,No,Research & Development,1,Medical,Male,1,Healthcare Representative,Single,27030,1,Y,21,8,1,9,2,8,7,7
3208,24,Yes,Research & Development,2,Life Sciences,Female,1,Healthcare Representative,Single,25010,9,Y,12,8,0,4,3,2,2,0
3209,39,No,Research & Development,5,Medical,Female,1,Sales Representative,Single,62200,1,Y,14,8,2,20,2,20,11,10
3210,32,No,Research & Development,3,Life Sciences,Male,5,Research Scientist,Single,30380,1,Y,11,8,0,10,5,10,0,8
3211,50,Yes,Research & Development,2,Medical,Male,4,Sales Representative,Married,44240,3,Y,14,8,1,18,2,4,1,3
3212,38,No,Research & Development,4,Life Sciences,Male,1,Sales Executive,Single,43120,0,Y,12,8,1,10,2,9,1,8
3213,27,No,Research & Development,3,Medical,Male,5,Research Scientist,Married,132450,1,Y,23,8,1,9,3,9,0,7
3214,32,No,Sales,3,Medical,Male,2,Sales Executive,Single,136640,3,Y,14,8,0,10,6,7,7,7
3215,47,No,Research & Development,3,Medical,Female,5,Sales Executive,Single,50210,2,Y,17,8,0,20,3,7,1,7
3216,40,No,Research & Development,4,Medical,Female,3,Human Resources,Married,51260,5,Y,18,8,0,20,2,18,1,12
3217,53,No,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Married,28590,3,Y,18,8,1,32,2,5,1,3
3218,41,No,Sales,3,Medical,Male,1,Sales Executive,Divorced,102390,3,Y,24,8,3,23,3,21,12,6
3219,60,No,Research & Development,2,Life Sciences,Female,5,Laboratory Technician,Single,53290,8,Y,20,8,0,10,3,2,2,2
3220,27,No,Research & Development,1,Life Sciences,Male,2,Manufacturing Director,Divorced,43250,1,Y,14,8,0,9,2,9,1,7
3221,41,No,Research & Development,3,Medical,Male,1,Manufacturing Director,Married,72600,1,Y,16,8,0,22,2,22,2,10
3222,50,No,Sales,3,Life Sciences,Male,2,Research Scientist,Married,23220,7,Y,25,8,1,4,0,2,2,2
3223,28,Yes,Sales,4,Life Sciences,Male,3,Research Scientist,Single,20750,7,Y,18,8,3,10,0,7,3,7
3224,36,No,Research & Development,4,Technical Degree,Female,2,Research Scientist,Married,41520,9,Y,19,8,1,10,3,8,0,5
3225,38,No,Research & Development,3,Medical,Female,3,Manager,Single,96190,4,Y,13,8,1,10,2,1,0,0
3226,44,No,Research & Development,2,Life Sciences,Male,1,Research Scientist,Single,135030,2,Y,12,8,0,9,6,5,1,4
3227,47,No,Research & Development,3,Life Sciences,Male,1,Research Scientist,Divorced,54410,9,Y,22,8,1,28,6,22,11,13
3228,30,No,Research & Development,3,Life Sciences,Male,2,Sales Executive,Divorced,52090,7,Y,14,8,1,10,3,8,7,7
3229,29,No,Research & Development,2,Medical,Female,1,Sales Executive,Single,106730,1,Y,13,8,3,1,2,1,0,0
3230,42,Yes,Research & Development,1,Life Sciences,Female,1,Sales Executive,Divorced,50100,6,Y,21,8,3,7,3,2,2,2
3231,43,No,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Married,135490,3,Y,11,8,2,7,3,2,2,2
3232,34,No,Research & Development,5,Technical Degree,Male,2,Healthcare Representative,Single,49990,3,Y,12,8,2,10,2,5,4,3
3233,23,No,Sales,3,Marketing,Male,5,Sales Executive,Married,42210,1,Y,11,8,1,5,4,4,0,2
3234,39,No,Sales,4,Marketing,Female,4,Healthcare Representative,Married,138720,9,Y,12,8,3,12,3,8,3,6
3235,56,No,Research & Development,4,Medical,Male,1,Manager,Married,20420,7,Y,12,8,0,30,6,10,1,1
3236,40,No,Sales,3,Marketing,Male,2,Research Scientist,Single,20730,0,Y,14,8,0,5,3,4,2,3
3237,27,No,Research & Development,3,Life Sciences,Female,1,Laboratory Technician,Single,29560,8,Y,13,8,0,9,6,7,0,7
3238,29,No,Sales,3,Marketing,Female,2,Manager,Divorced,29260,1,Y,15,8,1,2,3,2,2,2
3239,53,No,Research & Development,3,Life Sciences,Female,3,Laboratory Technician,Single,48090,2,Y,18,8,0,19,2,2,2,2
3240,35,No,Research & Development,1,Medical,Male,1,Healthcare Representative,Divorced,51630,2,Y,18,8,2,16,4,1,0,0
3241,32,No,Sales,4,Life Sciences,Male,2,Sales Executive,Married,188440,1,Y,19,8,0,10,3,10,4,7
3242,38,No,Sales,3,Medical,Male,4,Laboratory Technician,Married,181720,6,Y,12,8,2,6,5,1,0,1
3243,34,No,Research & Development,3,Medical,Female,3,Laboratory Technician,Divorced,57440,3,Y,19,8,1,7,4,0,0,0
3244,52,No,Sales,5,Technical Degree,Male,3,Manager,Married,28890,1,Y,11,8,1,34,2,34,1,16
3245,33,Yes,Research & Development,2,Medical,Male,3,Laboratory Technician,Single,28710,1,Y,17,8,3,10,2,10,7,8
3246,25,No,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,74840,1,Y,15,8,0,6,3,6,1,4
3247,45,No,Sales,3,Life Sciences,Male,3,Healthcare Representative,Single,60740,0,Y,14,8,0,9,2,8,3,1
3248,23,No,Research & Development,1,Life Sciences,Female,2,Research Scientist,Single,173280,1,Y,17,8,1,2,2,2,0,2
3249,47,Yes,Research & Development,3,Life Sciences,Male,1,Research Director,Single,27740,4,Y,13,8,1,8,2,5,1,3
